-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066897,-1.156492,-1.167874,-0.229978,0.746372,-0.986550,-0.360010,1.069058,-1.580374,-0.270199,1.303009,-1.873558
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066873,-1.157129,-1.220177,-0.229993,0.746382,-0.986520,-0.360061,1.069092,-1.580372,-0.270237,1.303076,-1.873579
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066828,-1.157961,-1.273554,-0.230000,0.746393,-0.986492,-0.360116,1.069111,-1.580370,-0.270276,1.303146,-1.873599
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066771,-1.158963,-1.325512,-0.230000,0.746404,-0.986465,-0.360178,1.069102,-1.580367,-0.270321,1.303213,-1.873619
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066709,-1.160087,-1.373475,-0.229995,0.746411,-0.986439,-0.360247,1.069059,-1.580364,-0.270369,1.303269,-1.873638
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066651,-1.161271,-1.415029,-0.229987,0.746409,-0.986414,-0.360322,1.068981,-1.580362,-0.270422,1.303307,-1.873657
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066604,-1.162460,-1.448169,-0.229979,0.746398,-0.986390,-0.360402,1.068870,-1.580360,-0.270477,1.303322,-1.873676
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066572,-1.163607,-1.471427,-0.229973,0.746376,-0.986368,-0.360483,1.068736,-1.580359,-0.270533,1.303312,-1.873695
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066552,-1.164686,-1.483877,-0.229967,0.746345,-0.986346,-0.360563,1.068589,-1.580357,-0.270590,1.303281,-1.873713
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066542,-1.165690,-1.485098,-0.229961,0.746308,-0.986327,-0.360641,1.068444,-1.580356,-0.270647,1.303236,-1.873729
